Epoch,tle_a,tle_e,tle_i,tle_O,tle_omega,tle_m,rk45_a,rk45_e,rk45_i,rk45_O,rk45_omega,rk45_m,a_err,e_err,i_err,O_err,omega_err,m_err,x_tle,y_tle,z_tle,vx_tle,vy_tle,vz_tle,alt_tle,speed_tle,x_rk45,y_rk45,z_rk45,vx_rk45,vy_rk45,vz_rk45,alt_rk45,speed_rk45,x_err,y_err,z_err,alt_err,speed_err
2.46038837439085e+06,7.70730325315171e+03,9.89314786221803e-04,6.60548529860879e+01,1.70072647414902e+02,3.59510469084865e+02,1.74803742251743e+02,7.73825748316008e+03,2.90058577540934e-03,6.61416632043876e+01,1.69972759478835e+02,1.27507702921853e+01,1.81900684900506e-02,3.09542300083731e+01,1.91127098918754e-03,8.68102182997035e-02,9.98879360677449e-02,3.46759698792680e+02,1.74785552183253e+02,-3.51487085406675e+02,-3.11628604398832e+03,7.04874830935108e+03,7.08706485257953e+00,-1.16734780968170e+00,-1.61988557827511e-01,1.33689692787556e+03,7.18438789503349e+00,-6.38307541133646e+02,-3.05616509346331e+03,7.05593178088788e+03,7.08108291046599e+00,-1.28901004761800e+00,8.22757955280852e-02,1.33781200471572e+03,7.19791993525098e+00,2.86820455726970e+02,6.01209505250108e+01,7.18347153679497e+00,9.15076840159600e-01,1.35320402174912e-02
2.46038837446612e+06,7.70733214997817e+03,9.90241764620883e-04,6.60548411931949e+01,1.70098371179347e+02,3.59653820580392e+02,1.73700061012425e+02,7.73825539506627e+03,2.90036821435148e-03,6.61415976962358e+01,1.69999612210774e+02,1.00795653779525e+01,5.63124758599880e-01,3.09232450880954e+01,1.91012644973060e-03,8.67565030408883e-02,9.87589685737191e-02,3.49574255202440e+02,1.73136936253825e+02,-1.37272305693553e+02,-3.15016225970280e+03,7.04113613089808e+03,7.09393955238444e+00,-1.08267212251458e+00,-3.45224757884086e-01,1.33691827320320e+03,7.18438149259982e+00,-5.90796440654332e+02,-3.06477962644252e+03,7.05633410188574e+03,7.08514459609486e+00,-1.26844280754746e+00,4.25104980420529e-02,1.33781269539267e+03,7.19791832726899e+00,4.53524134960779e+02,8.53826332602853e+01,1.51979709876632e+01,8.94422189463512e-01,1.35368346691749e-02
2.46038837454138e+06,7.70738322636395e+03,9.89183733834698e-04,6.60548660545939e+01,1.70124099100788e+02,3.59733735406489e+02,1.72590385769921e+02,7.73825437411271e+03,2.90038473222328e-03,6.61415339101684e+01,1.70026464876489e+02,8.32718403524236e+00,1.10809437166170e+00,3.08711477487559e+01,1.91120099838858e-03,8.66678555745466e-02,9.76342242995543e-02,3.51406551371247e+02,1.71482291398260e+02,7.70801403912544e+01,-3.18138368931075e+03,7.02803051035678e+03,7.09521288292331e+00,-9.97149283012950e-01,-5.28192174912750e-01,1.33694370563784e+03,7.18438163798759e+00,-5.43255564384284e+02,-3.07323775528076e+03,7.05647782411144e+03,7.08892929799510e+00,-1.24782560593781e+00,2.74353439264653e-03,1.33781468095846e+03,7.19791600824769e+00,6.20335704775538e+02,1.08145934029993e+02,2.84473137546574e+01,8.70975320614889e-01,1.35343702601007e-02
2.46038837461664e+06,7.70745632311112e+03,9.86156355235320e-04,6.60549273015031e+01,1.70149833244125e+02,3.59785159861516e+02,1.71470892029707e+02,7.73825441544407e+03,2.90063466771279e-03,6.61414718471277e+01,1.70053317425868e+02,7.09202672049828e+00,1.65298866251776e+00,3.07980923329469e+01,1.91447831247747e-03,8.65445456246192e-02,9.65158182565915e-02,3.52693133141017e+02,1.69817903367189e+02,2.91400899390318e+02,-3.20992595726012e+03,7.00944164072287e+03,7.09088301160931e+00,-9.10850710682286e-01,-7.10749078786312e-01,1.33697318530385e+03,7.18438829368761e+00,-4.95687446541128e+02,-3.08153902927779e+03,7.05636294268310e+03,7.09243678444878e+00,-1.22715971313357e+00,-3.70230648922098e-02,1.33781796133709e+03,7.19791297601425e+00,7.87088345931446e+02,1.28386927982330e+02,4.69213019602330e+01,8.44776033239214e-01,1.35246823266346e-02
2.46038837469190e+06,7.70755121258268e+03,9.81183259896816e-04,6.60550245503132e+01,1.70175576159452e+02,3.59821345196406e+02,1.70337700993797e+02,7.73825552121780e+03,2.90111814625040e-03,6.61414115064971e+01,1.70080170131572e+02,6.17598751013865e+00,2.19769217894758e+00,3.07043086351277e+01,1.91993488635358e-03,8.63869561839721e-02,9.54060278802729e-02,3.53645357686268e+02,1.68140008814849e+02,5.05520645168986e+02,-3.23576691758224e+03,6.98538396258623e+03,7.08095244976357e+00,-8.23848358836801e-01,-8.92754040550633e-01,1.33700666055245e+03,7.18440140102780e+00,-4.48093297522808e+02,-3.08968323835078e+03,7.05598946265202e+03,7.09566693243197e+00,-1.20644586792409e+00,-7.67884038970240e-02,1.33782253643038e+03,7.19790923165975e+00,9.53613942691794e+02,1.46083679231451e+02,7.06055000657843e+01,8.15875877931830e-01,1.35078306319452e-02
2.46038837476717e+06,7.70766759940300e+03,9.74296024344855e-04,6.60551573061195e+01,1.70201329866895e+02,3.59848419072597e+02,1.69186832444498e+02,7.73825769481027e+03,2.90183538836440e-03,6.61413528876112e+01,1.70107022934214e+02,5.47031184847682e+00,2.74210973154026e+00,3.05900954072704e+01,1.92753936401955e-03,8.61955814916939e-02,9.43069326808086e-02,3.54378107224121e+02,1.66444722712957e+02,7.19270153796037e+02,-3.25888667384897e+03,6.95587615368955e+03,7.06542803601624e+00,-7.36214783301231e-01,-1.07406603487698e+00,1.33704406809184e+03,7.18442088038778e+00,-4.00475004658905e+02,-3.09767005903498e+03,7.05535739477615e+03,7.09861957540202e+00,-1.18568510285627e+00,-1.16551009783497e-01,1.33782840607675e+03,7.19790477689846e+00,1.11974515845494e+03,1.61216614813988e+02,9.94812410865998e+01,7.84337984905505e-01,1.34838965106772e-02
2.46038837484243e+06,7.70780512136593e+03,9.65534149259352e-04,6.60553249627238e+01,1.70227096519998e+02,3.59869603617786e+02,1.68014156511351e+02,7.73826092887014e+03,2.90278506605614e-03,6.61412959911412e+01,1.70133875770690e+02,4.91059080853772e+00,3.28611043822479e+00,3.04558075042187e+01,1.93725091679679e-03,8.59710284174326e-02,9.32207493079886e-02,3.54959012809249e+02,1.64728046073126e+02,9.32480471968304e+02,-3.27926759311416e+03,6.92094111519408e+03,7.04432094522821e+00,-6.48023002788912e-01,-1.25454454247566e+00,1.33708533315315e+03,7.18444663147969e+00,-3.52834880998780e+02,-3.10549910588289e+03,7.05446676883961e+03,7.10129453576188e+00,-1.16487860807543e+00,-1.56309055389739e-01,1.33783556995295e+03,7.19789960863516e+00,1.28531535296708e+03,1.73768487231263e+02,1.33525653645523e+02,7.50236799800405e-01,1.34529771554730e-02
2.46038837491770e+06,7.70796335054763e+03,9.54945042864397e-04,6.60555268049211e+01,1.70252878230608e+02,3.59886753779192e+02,1.66815343332603e+02,7.73826522965713e+03,2.90396759366228e-03,6.61412408147713e+01,1.70160728739784e+02,4.45615149917448e+00,3.82960674065579e+00,3.03018791095055e+01,1.94902255079788e-03,8.57140098502356e-02,9.21494908241698e-02,3.55430602280018e+02,1.62985736591947e+02,1.14498303866049e+03,-3.29689431961875e+03,6.88060595498545e+03,7.01764668035423e+00,-5.59346462794407e-01,-1.43404965234428e+00,1.33713036969148e+03,7.18447853369443e+00,-3.05174374203696e+02,-3.11317014574417e+03,7.05331760992611e+03,7.10369169798523e+00,-1.14402723731661e+00,-1.96061440886289e-01,1.33784402781168e+03,7.19789372999831e+00,1.45015741286419e+03,1.83724173874577e+02,1.72711654940661e+02,7.13658120199398e-01,1.34151963038827e-02
2.46038837499296e+06,7.70814179462126e+03,9.42584011529701e-04,6.60557620111187e+01,1.70278676898058e+02,3.59901011954385e+02,1.65585809626141e+02,7.73827058784795e+03,2.90538115978044e-03,6.61411873592996e+01,1.70187581638740e+02,4.08019179993978e+00,4.37246444048378e+00,3.01287932266841e+01,1.96279714825074e-03,8.54253481808769e-02,9.10952593182230e-02,3.55820820154445e+02,1.61213345185658e+02,1.35660980644271e+03,-3.31175379038433e+03,6.83490196791446e+03,6.98542506315245e+00,-4.70258998302846e-01,-1.61244216386186e+00,1.33717908062169e+03,7.18451644651209e+00,-2.57496025686116e+02,-3.12068277572005e+03,7.05190997893004e+03,7.10581090151723e+00,-1.12313228502860e+00,-2.35806152728479e-01,1.33785377912600e+03,7.19788713717153e+00,1.61410583212883e+03,1.91071014664276e+02,2.17008011015575e+02,6.74698504314620e-01,1.33706906594329e-02
2.46038837506822e+06,7.70833989836943e+03,9.28514260938066e-04,6.60560296543627e+01,1.70304494870434e+02,3.59913119434217e+02,1.64320661175239e+02,7.73827701678997e+03,2.90702692097361e-03,6.61411356210000e+01,1.70214434875253e+02,3.76422638066719e+00,4.91460068816386e+00,2.99371184205365e+01,1.97851266003554e-03,8.51059666373430e-02,9.00599951816616e-02,3.56148893053549e+02,1.59406060487075e+02,1.56719341058805e+03,-3.32383523011489e+03,6.78386461286491e+03,6.94768022920438e+00,-3.80834694555660e-01,-1.78958368871250e+00,1.33723135808799e+03,7.18456020997531e+00,-2.09801049700509e+02,-3.12803681252718e+03,7.05024391028947e+03,7.10765206710518e+00,-1.10219448753983e+00,-2.75542278590739e-01,1.33786482356672e+03,7.19787983663792e+00,1.77699446028856e+03,1.95798417587714e+02,2.66379297424556e+02,6.33465478729704e-01,1.33196266626019e-02
