Epoch,tle_a,tle_e,tle_i,tle_O,tle_omega,tle_m,rk45_a,rk45_e,rk45_i,rk45_O,rk45_omega,rk45_m,a_err,e_err,i_err,O_err,omega_err,m_err,x_tle,y_tle,z_tle,vx_tle,vy_tle,vz_tle,alt_tle,speed_tle,x_rk45,y_rk45,z_rk45,vx_rk45,vy_rk45,vz_rk45,alt_rk45,speed_rk45,x_err,y_err,z_err,alt_err,speed_err
2.46038837439085e+06,7.70730325315171e+03,9.89314786221803e-04,6.60548529860879e+01,1.70072647414902e+02,3.59510469084865e+02,1.74803742251743e+02,7.73825748316008e+03,2.90058577540934e-03,6.61416632043876e+01,1.69972759478835e+02,1.27507702921853e+01,1.81900684900506e-02,3.09542300083731e+01,1.91127098918754e-03,8.68102182997035e-02,9.98879360677449e-02,3.46759698792680e+02,1.74785552183253e+02,-3.51487085406675e+02,-3.11628604398832e+03,7.04874830935108e+03,7.08706485257953e+00,-1.16734780968170e+00,-1.61988557827511e-01,1.33689692787556e+03,7.18438789503349e+00,-6.38307541133646e+02,-3.05616509346331e+03,7.05593178088788e+03,7.08108291046599e+00,-1.28901004761800e+00,8.22757955280852e-02,1.33781200471572e+03,7.19791993525098e+00,2.86820455726970e+02,6.01209505250108e+01,7.18347153679497e+00,9.15076840159600e-01,1.35320402174912e-02
2.46038837446612e+06,7.70733214997817e+03,9.90241764620883e-04,6.60548411931949e+01,1.70098371179347e+02,3.59653820580392e+02,1.73700061012425e+02,7.73825599284769e+03,2.90039359706716e-03,6.61416004010599e+01,1.69999924687667e+02,1.27645168591943e+01,3.62900858601733e-01,3.09238428695189e+01,1.91015183244628e-03,8.67592078650006e-02,9.84464916807326e-02,3.46889303721198e+02,1.73337160153823e+02,-1.37272305693553e+02,-3.15016225970280e+03,7.04113613089808e+03,7.09393955238444e+00,-1.08267212251458e+00,-3.45224757884086e-01,1.33691827320320e+03,7.18438149259982e+00,-5.90796401802446e+02,-3.06477942716156e+03,7.05633393159933e+03,7.08515639172705e+00,-1.26838149780612e+00,4.24581107350060e-02,1.33781245753002e+03,7.19791882493647e+00,4.53524096108893e+02,8.53828325412455e+01,1.51978007012440e+01,8.94184326815775e-01,1.35373323366537e-02
2.46038837454138e+06,7.70738322636395e+03,9.89183733834698e-04,6.60548660545939e+01,1.70124099100788e+02,3.59733735406489e+02,1.72590385769921e+02,7.73825450571410e+03,2.90020153490158e-03,6.61415375833559e+01,1.70027089164385e+02,1.27792327344600e+01,7.07558507011389e-01,3.08712793501445e+01,1.91101780106688e-03,8.66715287620679e-02,9.70099364030830e-02,3.46954502672029e+02,1.71882827262910e+02,7.70801403912544e+01,-3.18138368931075e+03,7.02803051035678e+03,7.09521288292331e+00,-9.97149283012950e-01,-5.28192174912750e-01,1.33694370563784e+03,7.18438163798759e+00,-5.43255413367552e+02,-3.07323695759502e+03,7.05647714261602e+03,7.08895190286039e+00,-1.24770286402994e+00,2.63867993179132e-03,1.33781372934465e+03,7.19791695427283e+00,6.20335553758806e+02,1.08146731715728e+02,2.84466322592398e+01,8.70023706806023e-01,1.35353162852363e-02
2.46038837461664e+06,7.70745632311112e+03,9.86156355235320e-04,6.60549273015031e+01,1.70149833244125e+02,3.59785159861516e+02,1.71470892029707e+02,7.73825304227480e+03,2.90001220149492e-03,6.61414747599708e+01,1.70054252733637e+02,1.27947334686595e+01,1.05217003447999e+00,3.07967191636817e+01,1.91385584625960e-03,8.65474584677202e-02,9.55805104877356e-02,3.46990426392856e+02,1.70418721995227e+02,2.91400899390318e+02,-3.20992595726012e+03,7.00944164072287e+03,7.09088301160931e+00,-9.10850710682286e-01,-7.10749078786312e-01,1.33697318530385e+03,7.18438829368761e+00,-4.95687116643276e+02,-3.08153723331092e+03,7.05636140855838e+03,7.09246921963511e+00,-1.22697543884998e+00,-3.71804584420364e-02,1.33781581986504e+03,7.19791433302054e+00,7.87088016033593e+02,1.28388723949194e+02,4.69197678355067e+01,8.42634561186969e-01,1.35260393329260e-02
2.46038837469190e+06,7.70755121258268e+03,9.81183259896816e-04,6.60550245503132e+01,1.70175576159452e+02,3.59821345196406e+02,1.70337700993797e+02,7.73825162252224e+03,2.89982815409989e-03,6.61414119384497e+01,1.70081415735686e+02,1.28108285359910e+01,1.39675243132632e+00,3.07004099395626e+01,1.91864489420307e-03,8.63873881365862e-02,9.41604237661124e-02,3.47010516660415e+02,1.68940948562471e+02,5.05520645168986e+02,-3.23576691758224e+03,6.98538396258623e+03,7.08095244976357e+00,-8.23848358836801e-01,-8.92754040550633e-01,1.33700666055245e+03,7.18440140102780e+00,-4.48092728542083e+02,-3.08968004355531e+03,7.05598673407896e+03,7.09570822641516e+00,-1.20619996497404e+00,-7.69983864629614e-02,1.33781872884625e+03,7.19791097065232e+00,9.53613373711069e+02,1.46086874026923e+02,7.06027714927277e+01,8.12068293798802e-01,1.35095696245200e-02
2.46038837476717e+06,7.70766759940300e+03,9.74296024344855e-04,6.60551573061195e+01,1.70201329866895e+02,3.59848419072597e+02,1.69186832444498e+02,7.73825026568060e+03,2.89965186367964e-03,6.61413491272908e+01,1.70108578018050e+02,1.28273232211096e+01,1.74131792819083e+00,3.05826662776017e+01,1.92535583933478e-03,8.61918211712833e-02,9.27518488449266e-02,3.47021095851488e+02,1.67445514516307e+02,7.19270153796037e+02,-3.25888667384897e+03,6.95587615368955e+03,7.06542803601624e+00,-7.36214783301231e-01,-1.07406603487698e+00,1.33704406809184e+03,7.18442088038778e+00,-4.00474142903601e+02,-3.09766506424686e+03,7.05535312962370e+03,7.09866876102548e+00,-1.18537749178771e+00,-1.16813624962880e-01,1.33782245603674e+03,7.19790687629209e+00,1.11974429669964e+03,1.61221609602115e+02,9.94769759341525e+01,7.78387944897986e-01,1.34859959043121e-02
2.46038837484243e+06,7.70780512136593e+03,9.65534149259352e-04,6.60553249627238e+01,1.70227096519998e+02,3.59869603617786e+02,1.68014156511351e+02,7.73824898990746e+03,2.89948567676259e-03,6.61412863341716e+01,1.70135739605460e+02,1.28440212539368e+01,2.08587544475392e+00,3.04438685415325e+01,1.93395152750323e-03,8.59613714478513e-02,9.13569145371582e-02,3.47025582363849e+02,1.65928281066597e+02,9.32480471968304e+02,-3.27926759311416e+03,6.92094111519408e+03,7.04432094522821e+00,-6.48023002788912e-01,-1.25454454247566e+00,1.33708533315315e+03,7.18444663147969e+00,-3.52833679203947e+02,-3.10549190944360e+03,7.05446062479797e+03,7.10135065741381e+00,-1.16450921332291e+00,-1.56624320667779e-01,1.33782700114675e+03,7.19790205860639e+00,1.28531415117225e+03,1.73775683670552e+02,1.33519509603891e+02,7.41667993601368e-01,1.34554271267078e-02
2.46038837491770e+06,7.70796335054763e+03,9.54945042864397e-04,6.60555268049211e+01,1.70252878230608e+02,3.59886753779192e+02,1.66815343332603e+02,7.73824781199215e+03,2.89933177651078e-03,6.61412235661295e+01,1.70162900530946e+02,1.28607278457884e+01,2.43044012956832e+00,3.02844614445257e+01,1.94438673364638e-03,8.56967612084674e-02,8.99776996620290e-02,3.47026025933404e+02,1.64384903203034e+02,1.14498303866049e+03,-3.29689431961875e+03,6.88060595498545e+03,7.01764668035423e+00,-5.59346462794407e-01,-1.43404965234428e+00,1.33713036969148e+03,7.18447853369443e+00,-3.05172791511813e+02,-3.11316034548950e+03,7.05330924457089e+03,7.10375380296151e+00,-1.14359599642700e+00,-1.96429367345456e-01,1.33783236397452e+03,7.19789652554757e+00,1.45015583017231e+03,1.83733974129245e+02,1.72703289585442e+02,7.01994283038403e-01,1.34179918531361e-02
2.46038837499296e+06,7.70814179462126e+03,9.42584011529701e-04,6.60557620111187e+01,1.70278676898058e+02,3.59901011954385e+02,1.65585809626141e+02,7.73824674717244e+03,2.89919215883715e-03,6.61411608297454e+01,1.70190060671107e+02,1.28772515141934e+01,2.77501865460983e+00,3.01049525511744e+01,1.95660814730745e-03,8.53988186266719e-02,8.86162269516149e-02,3.47023760440191e+02,1.62810790971532e+02,1.35660980644271e+03,-3.31175379038433e+03,6.83490196791446e+03,6.98542506315245e+00,-4.70258998302846e-01,-1.61244216386186e+00,1.33717908062169e+03,7.18451644651209e+00,-2.57494027581306e+02,-3.12066996913328e+03,7.05189904988482e+03,7.10587804857236e+00,-1.12263914079381e+00,-2.36226724627679e-01,1.33783854420612e+03,7.19789028445510e+00,1.61410383402402e+03,1.91083821251042e+02,2.16997081970353e+02,6.59463584429432e-01,1.33738379430071e-02
2.46038837506822e+06,7.70833989836943e+03,9.28514260938066e-04,6.60560296543627e+01,1.70304494870434e+02,3.59913119434217e+02,1.64320661175239e+02,7.73824580887295e+03,2.89906859796676e-03,6.61410981294316e+01,1.70217220412911e+02,1.28934073501074e+01,3.11962686406203e+00,2.99059105035212e+01,1.97055433702869e-03,8.50684750689794e-02,8.72744575231934e-02,3.47019712084109e+02,1.61201034311177e+02,1.56719341058805e+03,-3.32383523011489e+03,6.78386461286491e+03,6.94768022920438e+00,-3.80834694555660e-01,-1.78958368871250e+00,1.33723135808799e+03,7.18456020997531e+00,-2.09798607985541e+02,-3.12802059666909e+03,7.05023007527514e+03,7.10772331436783e+00,-1.10163938989754e+00,-2.76015472888683e-01,1.33784554170266e+03,7.19788334166759e+00,1.77699201857359e+03,1.95814633445806e+02,2.66365462410233e+02,6.14183614668946e-01,1.33231316922782e-02
