Epoch,tle_a,tle_e,tle_i,tle_O,tle_omega,tle_m,rk45_a,rk45_e,rk45_i,rk45_O,rk45_omega,rk45_m,a_err,e_err,i_err,O_err,omega_err,m_err,x_tle,y_tle,z_tle,vx_tle,vy_tle,vz_tle,alt_tle,speed_tle,x_rk45,y_rk45,z_rk45,vx_rk45,vy_rk45,vz_rk45,alt_rk45,speed_rk45,x_err,y_err,z_err,alt_err,speed_err
2.46038837439085e+06,7.70730325315171e+03,9.89314786221803e-04,6.60548529860879e+01,1.70072647414902e+02,3.59510469084865e+02,1.74803742251743e+02,7.73825748316008e+03,2.90058577540934e-03,6.61416632043876e+01,1.69972759478835e+02,1.27507702921853e+01,1.81900684900506e-02,3.09542300083731e+01,1.91127098918754e-03,8.68102182997035e-02,9.98879360677449e-02,3.46759698792680e+02,1.74785552183253e+02,-3.51487085406675e+02,-3.11628604398832e+03,7.04874830935108e+03,7.08706485257953e+00,-1.16734780968170e+00,-1.61988557827511e-01,1.33689692787556e+03,7.18438789503349e+00,-6.38307541133646e+02,-3.05616509346331e+03,7.05593178088788e+03,7.08108291046599e+00,-1.28901004761800e+00,8.22757955280852e-02,1.33781200471572e+03,7.19791993525098e+00,2.86820455726970e+02,6.01209505250108e+01,7.18347153679497e+00,9.15076840159600e-01,1.35320402174912e-02
2.46038837446612e+06,7.70733214997817e+03,9.90241764620883e-04,6.60548411931949e+01,1.70098371179347e+02,3.59653820580392e+02,1.73700061012425e+02,7.73825599744131e+03,2.90039418792704e-03,6.61416004014293e+01,1.69999924728909e+02,1.27645722466954e+01,3.62897719013021e-01,3.09238474631411e+01,1.91015242330615e-03,8.67592082343833e-02,9.84464504382458e-02,3.46889248333697e+02,1.73337163293412e+02,-1.37272305693553e+02,-3.15016225970280e+03,7.04113613089808e+03,7.09393955238444e+00,-1.08267212251458e+00,-3.45224757884086e-01,1.33691827320320e+03,7.18438149259982e+00,-5.90796401788177e+02,-3.06477942714838e+03,7.05633393160660e+03,7.08515639465673e+00,-1.26838149346319e+00,4.24581116297292e-02,1.33781245753035e+03,7.19791882706024e+00,4.53524096094625e+02,8.53828325544191e+01,1.51978007085218e+01,8.94184327145922e-01,1.35373344604206e-02
2.46038837454138e+06,7.70738322636395e+03,9.89183733834698e-04,6.60548660545939e+01,1.70124099100788e+02,3.59733735406489e+02,1.72590385769921e+02,7.73825451759430e+03,2.90020306225584e-03,6.61415375836943e+01,1.70027089197388e+02,1.27793954532866e+01,7.07549287565178e-01,3.08712912303499e+01,1.91101932842115e-03,8.66715291004283e-02,9.70099034000214e-02,3.46954339953202e+02,1.71882836482356e+02,7.70801403912544e+01,-3.18138368931075e+03,7.02803051035678e+03,7.09521288292331e+00,-9.97149283012950e-01,-5.28192174912750e-01,1.33694370563784e+03,7.18438163798759e+00,-5.43255413326945e+02,-3.07323695755415e+03,7.05647714261809e+03,7.08895190911679e+00,-1.24770286027002e+00,2.63867848359808e-03,1.33781372932740e+03,7.19791695978224e+00,6.20335553718199e+02,1.08146731756598e+02,2.84466322613089e+01,8.70023689561094e-01,1.35353217946479e-02
2.46038837461664e+06,7.70745632311112e+03,9.86156355235320e-04,6.60549273015031e+01,1.70149833244125e+02,3.59785159861516e+02,1.71470892029707e+02,7.73825305912339e+03,2.90001436805498e-03,6.61414747602209e+01,1.70054252800515e+02,1.27949156551244e+01,1.05215983836888e+00,3.07967360122657e+01,1.91385801281966e-03,8.65474587177886e-02,9.55804436093501e-02,3.46990244206391e+02,1.70418732191338e+02,2.91400899390318e+02,-3.20992595726012e+03,7.00944164072287e+03,7.09088301160931e+00,-9.10850710682286e-01,-7.10749078786312e-01,1.33697318530385e+03,7.18438829368761e+00,-4.95687116549183e+02,-3.08153723323735e+03,7.05636140855714e+03,7.09246922878466e+00,-1.22697543186006e+00,-3.71804585861172e-02,1.33781581982848e+03,7.19791434084528e+00,7.87088015939501e+02,1.28388724022765e+02,4.69197678342707e+01,8.42634524628920e-01,1.35260471576704e-02
2.46038837469190e+06,7.70755121258268e+03,9.81183259896816e-04,6.60550245503132e+01,1.70175576159452e+02,3.59821345196406e+02,1.70337700993797e+02,7.73825164419637e+03,2.89983093371609e-03,6.61414119387675e+01,1.70081415796521e+02,1.28111570858284e+01,1.39673383378160e+00,3.07004316136899e+01,1.91864767381928e-03,8.63873884543693e-02,9.41603629305234e-02,3.47010188110578e+02,1.68940967160015e+02,5.05520645168986e+02,-3.23576691758224e+03,6.98538396258623e+03,7.08095244976357e+00,-8.23848358836801e-01,-8.92754040550633e-01,1.33700666055245e+03,7.18440140102780e+00,-4.48092728385532e+02,-3.08968004343164e+03,7.05598673406631e+03,7.09570823783388e+00,-1.20619995779509e+00,-7.69983896214851e-02,1.33781872877606e+03,7.19791098073967e+00,9.53613373554518e+02,1.46086874150596e+02,7.06027714800766e+01,8.12068223614915e-01,1.35095797118696e-02
2.46038837476717e+06,7.70766759940300e+03,9.74296024344855e-04,6.60551573061195e+01,1.70201329866895e+02,3.59848419072597e+02,1.69186832444498e+02,7.73825029556950e+03,2.89965570114923e-03,6.61413491270667e+01,1.70108578117548e+02,1.28276652146616e+01,1.74129883747185e+00,3.05826961664952e+01,1.92535967680437e-03,8.61918209472350e-02,9.27517493470020e-02,3.47020753857936e+02,1.67445533607026e+02,7.19270153796037e+02,-3.25888667384897e+03,6.95587615368955e+03,7.06542803601624e+00,-7.36214783301231e-01,-1.07406603487698e+00,1.33704406809184e+03,7.18442088038778e+00,-4.00474142653508e+02,-3.09766506406980e+03,7.05535312959789e+03,7.09866877687910e+00,-1.18537748124082e+00,-1.16813626353961e-01,1.33782245592907e+03,7.19790689021281e+00,1.11974429644955e+03,1.61221609779170e+02,9.94769759083401e+01,7.78387837232003e-01,1.34860098250273e-02
2.46038837484243e+06,7.70780512136593e+03,9.65534149259352e-04,6.60553249627238e+01,1.70227096519998e+02,3.59869603617786e+02,1.68014156511351e+02,7.73824902439998e+03,2.89949009335755e-03,6.61412863340746e+01,1.70135739699176e+02,1.28445153609254e+01,2.08584767594287e+00,3.04439030340554e+01,1.93395594409820e-03,8.59613713508907e-02,9.13568208214031e-02,3.47025088256861e+02,1.65928308835408e+02,9.32480471968304e+02,-3.27926759311416e+03,6.92094111519408e+03,7.04432094522821e+00,-6.48023002788912e-01,-1.25454454247566e+00,1.33708533315315e+03,7.18444663147969e+00,-3.52833678847624e+02,-3.10549190919318e+03,7.05446062475178e+03,7.10135067540652e+00,-1.16450920249944e+00,-1.56624325134783e-01,1.33782700098743e+03,7.19790207470388e+00,1.28531415081593e+03,1.73775683920978e+02,1.33519509557699e+02,7.41667834283362e-01,1.34554432241938e-02
2.46038837491770e+06,7.70796335054763e+03,9.54945042864397e-04,6.60555268049211e+01,1.70252878230608e+02,3.59886753779192e+02,1.66815343332603e+02,7.73824785419650e+03,2.89933718803719e-03,6.61412235652814e+01,1.70162900654278e+02,1.28612220230942e+01,2.43041265950456e+00,3.02845036488752e+01,1.94439214517279e-03,8.56967603603067e-02,8.99775763298010e-02,3.47025531756098e+02,1.64384930673098e+02,1.14498303866049e+03,-3.29689431961875e+03,6.88060595498545e+03,7.01764668035423e+00,-5.59346462794407e-01,-1.43404965234428e+00,1.33713036969148e+03,7.18447853369443e+00,-3.05172791022402e+02,-3.11316034516461e+03,7.05330924450100e+03,7.10375382497966e+00,-1.14359598325597e+00,-1.96429370168789e-01,1.33783236376019e+03,7.19789654526218e+00,1.45015582968289e+03,1.83733974454134e+02,1.72703289515549e+02,7.01994068705062e-01,1.34180115677536e-02
2.46038837499296e+06,7.70814179462126e+03,9.42584011529701e-04,6.60557620111187e+01,1.70278676898058e+02,3.59901011954385e+02,1.65585809626141e+02,7.73824679159194e+03,2.89919783525674e-03,6.61411608288839e+01,1.70190060795941e+02,1.28779036521799e+01,2.77498215284332e+00,3.01049969706783e+01,1.95661382372704e-03,8.53988177651388e-02,8.86161021176122e-02,3.47023108302205e+02,1.62810827473298e+02,1.35660980644271e+03,-3.31175379038433e+03,6.83490196791446e+03,6.98542506315245e+00,-4.70258998302846e-01,-1.61244216386186e+00,1.33717908062169e+03,7.18451644651209e+00,-2.57494026947672e+02,-3.12066996871380e+03,7.05189904978883e+03,7.10587807173635e+00,-1.12263912632379e+00,-2.36226730344599e-01,1.33783854392758e+03,7.19789030525375e+00,1.61410383339038e+03,1.91083821670529e+02,2.16997081874362e+02,6.59463305891222e-01,1.33738587416552e-02
2.46038837506822e+06,7.70833989836943e+03,9.28514260938066e-04,6.60560296543627e+01,1.70304494870434e+02,3.59913119434217e+02,1.64320661175239e+02,7.73824586409900e+03,2.89907566928605e-03,6.61410981275679e+01,1.70217220564593e+02,1.28940628616765e+01,3.11959058469180e+00,2.99059657295729e+01,1.97056140834798e-03,8.50684732051974e-02,8.72743058418450e-02,3.47019056572540e+02,1.61201070590547e+02,1.56719341058805e+03,-3.32383523011489e+03,6.78386461286491e+03,6.94768022920438e+00,-3.80834694555660e-01,-1.78958368871250e+00,1.33723135808799e+03,7.18456020997531e+00,-2.09798607181248e+02,-3.12802059615528e+03,7.05023007514517e+03,7.10772334291619e+00,-1.10163937364775e+00,-2.76015476992486e-01,1.33784554135374e+03,7.19788336752868e+00,1.77699201776930e+03,1.95814633959610e+02,2.66365462280266e+02,6.14183265747670e-01,1.33231575533692e-02
