Epoch,tle_a,tle_e,tle_i,tle_O,tle_omega,tle_m,rk45_a,rk45_e,rk45_i,rk45_O,rk45_omega,rk45_m,a_err,e_err,i_err,O_err,omega_err,m_err,x_tle,y_tle,z_tle,vx_tle,vy_tle,vz_tle,alt_tle,speed_tle,x_rk45,y_rk45,z_rk45,vx_rk45,vy_rk45,vz_rk45,alt_rk45,speed_rk45,x_err,y_err,z_err,alt_err,speed_err
2.46038837439085e+06,7.70730325315171e+03,9.89314786221803e-04,6.60548529860879e+01,1.70072647414902e+02,3.59510469084865e+02,1.74803742251743e+02,7.73825748316008e+03,2.90058577540934e-03,6.61416632043876e+01,1.69972759478835e+02,1.27507702921853e+01,1.81900684900506e-02,3.09542300083731e+01,1.91127098918754e-03,8.68102182997035e-02,9.98879360677449e-02,3.46759698792680e+02,1.74785552183253e+02,-3.51487085406675e+02,-3.11628604398832e+03,7.04874830935108e+03,7.08706485257953e+00,-1.16734780968170e+00,-1.61988557827511e-01,1.33689692787556e+03,7.18438789503349e+00,-6.38307541133646e+02,-3.05616509346331e+03,7.05593178088788e+03,7.08108291046599e+00,-1.28901004761800e+00,8.22757955280852e-02,1.33781200471572e+03,7.19791993525098e+00,2.86820455726970e+02,6.01209505250108e+01,7.18347153679497e+00,9.15076840159600e-01,1.35320402174912e-02
2.46038837446612e+06,7.70733214997817e+03,9.90241764620883e-04,6.60548411931949e+01,1.70098371179347e+02,3.59653820580392e+02,1.73700061012425e+02,7.73825748775371e+03,2.90058636626673e-03,6.61416003905427e+01,1.69999923510751e+02,1.27510312043630e+01,3.63747024376334e-01,3.09253377755322e+01,1.91034460164585e-03,8.67591973478596e-02,9.84476685968900e-02,3.46902789376029e+02,1.73336313988049e+02,-1.37272305693553e+02,-3.15016225970280e+03,7.04113613089808e+03,7.09393955238444e+00,-1.08267212251458e+00,-3.45224757884086e-01,1.33691827320320e+03,7.18438149259982e+00,-5.90796399745916e+02,-3.06477942839737e+03,7.05633393234690e+03,7.08515702553146e+00,-1.26838186674223e+00,4.24583490779831e-02,1.33781245854711e+03,7.19791951522971e+00,4.53524094052364e+02,8.53828313054328e+01,1.51978014488232e+01,8.94185343904610e-01,1.35380226298967e-02
2.46038837454138e+06,7.70738322636395e+03,9.89183733834698e-04,6.60548660545939e+01,1.70124099100788e+02,3.59733735406489e+02,1.72590385769921e+02,7.73825749504029e+03,2.90058730274893e-03,6.61415375709937e+01,1.70027087507175e+02,1.27513430405206e+01,7.09302661945404e-01,3.08742686763426e+01,1.91140356891423e-03,8.66715163998464e-02,9.70115936135585e-02,3.46982392365968e+02,1.71881083107976e+02,7.70801403912544e+01,-3.18138368931075e+03,7.02803051035678e+03,7.09521288292331e+00,-9.97149283012950e-01,-5.28192174912750e-01,1.33694370563784e+03,7.18438163798759e+00,-5.43255405093288e+02,-3.07323696225856e+03,7.05647714582949e+03,7.08895318343434e+00,-1.24770353872091e+00,2.63921021976467e-03,1.33781373355845e+03,7.19791833260778e+00,6.20335545484542e+02,1.08146727052187e+02,2.84466354727092e+01,8.70027920606844e-01,1.35366946201909e-02
2.46038837461664e+06,7.70745632311112e+03,9.86156355235320e-04,6.60549273015031e+01,1.70149833244125e+02,3.59785159861516e+02,1.71470892029707e+02,7.73825750000869e+03,2.90058794194532e-03,6.61414747464893e+01,1.70054251390483e+02,1.27515665657958e+01,1.05486015869513e+00,3.08011768975657e+01,1.91443158671000e-03,8.65474449861239e-02,9.55818536419599e-02,3.47033593295720e+02,1.70416031871011e+02,2.91400899390318e+02,-3.20992595726012e+03,7.00944164072287e+03,7.09088301160931e+00,-9.10850710682286e-01,-7.10749078786312e-01,1.33697318530385e+03,7.18438829368761e+00,-4.95687097920762e+02,-3.08153724314492e+03,7.05636141632765e+03,7.09247115038210e+00,-1.22697634330266e+00,-3.71795796494511e-02,1.33781582969500e+03,7.19791638511935e+00,7.87087997311080e+02,1.28388714115194e+02,4.69197756047824e+01,8.42644391144859e-01,1.35280914317422e-02
2.46038837469190e+06,7.70755121258268e+03,9.81183259896816e-04,6.60550245503132e+01,1.70175576159452e+02,3.59821345196406e+02,1.70337700993797e+02,7.73825750483425e+03,2.90058855496605e-03,6.61414119164797e+01,1.70081415414587e+02,1.27519151327347e+01,1.40041185403819e+00,3.07062922515724e+01,1.91940529506924e-03,8.63873661665480e-02,9.41607448648654e-02,3.47069430063672e+02,1.68937289139759e+02,5.05520645168986e+02,-3.23576691758224e+03,6.98538396258623e+03,7.08095244976357e+00,-8.23848358836801e-01,-8.92754040550633e-01,1.33700666055245e+03,7.18440140102780e+00,-4.48092695161670e+02,-3.08968005980832e+03,7.05598674881336e+03,7.09571080179223e+00,-1.20620102699616e+00,-7.69971152102151e-02,1.33781874689032e+03,7.19791367383273e+00,9.53613340330656e+02,1.46086857773912e+02,7.06027862271258e+01,8.12086337872643e-01,1.35122728049248e-02
2.46038837476717e+06,7.70766759940300e+03,9.74296024344855e-04,6.60551573061195e+01,1.70201329866895e+02,3.59848419072597e+02,1.69186832444498e+02,7.73825751304904e+03,2.90058961280147e-03,6.61413490806002e+01,1.70108579496974e+02,1.27521311304511e+01,1.74597307664640e+00,3.05899136460403e+01,1.92629358845661e-03,8.61917744807528e-02,9.27503699210490e-02,3.47096287942146e+02,1.67440859367851e+02,7.19270153796037e+02,-3.25888667384897e+03,6.95587615368955e+03,7.06542803601624e+00,-7.36214783301231e-01,-1.07406603487698e+00,1.33704406809184e+03,7.18442088038778e+00,-4.00474090693284e+02,-3.09766508768327e+03,7.05535315403597e+03,7.09867196960360e+00,-1.18537863096407e+00,-1.16811913484709e-01,1.33782248505846e+03,7.19791020046194e+00,1.11974424448932e+03,1.61221586165701e+02,9.94770003464200e+01,7.78416966618352e-01,1.34893200741626e-02
2.46038837484243e+06,7.70780512136593e+03,9.65534149259352e-04,6.60553249627238e+01,1.70227096519998e+02,3.59869603617786e+02,1.68014156511351e+02,7.73825751765268e+03,2.90059019186547e-03,6.61412862401434e+01,1.70135743548494e+02,1.27524831251684e+01,2.09152449592584e+00,3.04523962867570e+01,1.93505604260612e-03,8.59612774195995e-02,9.13529715031132e-02,3.47117120492618e+02,1.65922632015425e+02,9.32480471968304e+02,-3.27926759311416e+03,6.92094111519408e+03,7.04432094522821e+00,-6.48023002788912e-01,-1.25454454247566e+00,1.33708533315315e+03,7.18444663147969e+00,-3.52833604126120e+02,-3.10549194030325e+03,7.05446066185603e+03,7.10135447484013e+00,-1.16451035458261e+00,-1.56622136684048e-01,1.33782704401566e+03,7.19790596194209e+00,1.28531407609442e+03,1.73775652810902e+02,1.33519546661950e+02,7.41710862504078e-01,1.34593304624016e-02
2.46038837491770e+06,7.70796335054763e+03,9.54945042864397e-04,6.60555268049211e+01,1.70252878230608e+02,3.59886753779192e+02,1.66815343332603e+02,7.73825752536456e+03,2.90059118677647e-03,6.61412233935789e+01,1.70162907647743e+02,1.27526844418368e+01,2.43708650935370e+00,3.02941748169287e+01,1.94564614391207e-03,8.56965886578678e-02,8.99705828654191e-02,3.47134069337355e+02,1.64378256823249e+02,1.14498303866049e+03,-3.29689431961875e+03,6.88060595498545e+03,7.01764668035423e+00,-5.59346462794407e-01,-1.43404965234428e+00,1.33713036969148e+03,7.18447853369443e+00,-3.05172689684495e+02,-3.11316038352098e+03,7.05330929746775e+03,7.10375820095800e+00,-1.14359705969245e+00,-1.96426675337119e-01,1.33783242364677e+03,7.19790096148865e+00,1.45015572834499e+03,1.83733936097772e+02,1.72703342482305e+02,7.02053955289557e-01,1.34224277942172e-02
2.46038837499296e+06,7.70814179462126e+03,9.42584011529701e-04,6.60557620111187e+01,1.70278676898058e+02,3.59901011954385e+02,1.65585809626141e+02,7.73825752757973e+03,2.90059145158474e-03,6.61411605429230e+01,1.70190071564484e+02,1.27530399415131e+01,2.78263595450796e+00,3.01157329584667e+01,1.95800744005504e-03,8.53985318042447e-02,8.86053335738950e-02,3.47147972012872e+02,1.62803173671633e+02,1.35660980644271e+03,-3.31175379038433e+03,6.83490196791446e+03,6.98542506315245e+00,-4.70258998302846e-01,-1.61244216386186e+00,1.33717908062169e+03,7.18451644651209e+00,-2.57493895360208e+02,-3.12067001356040e+03,7.05189912199282e+03,7.10588298643375e+00,-1.12264005033056e+00,-2.36223505042998e-01,1.33783862366534e+03,7.19789519539078e+00,1.61410370180292e+03,1.91083776823929e+02,2.16997154078355e+02,6.59543043657322e-01,1.33787488786856e-02
2.46038837506822e+06,7.70833989836943e+03,9.28514260938066e-04,6.60560296543627e+01,1.70304494870434e+02,3.59913119434217e+02,1.64320661175239e+02,7.73825753838634e+03,2.90059284645746e-03,6.61410976856866e+01,1.70217235687709e+02,1.27532431501696e+01,3.12819626774825e+00,2.99176400169081e+01,1.97207858551940e-03,8.50680313238996e-02,8.72591827250346e-02,3.47159876284047e+02,1.61192464907491e+02,1.56719341058805e+03,-3.32383523011489e+03,6.78386461286491e+03,6.94768022920438e+00,-3.80834694555660e-01,-1.78958368871250e+00,1.33723135808799e+03,7.18456020997531e+00,-2.09798441980466e+02,-3.12802064624200e+03,7.05023017009550e+03,7.10772875142691e+00,-1.10164007069659e+00,-2.76011704100375e-01,1.33784564392643e+03,7.19788867029948e+00,1.77699185256852e+03,1.95814583872896e+02,2.66365557230594e+02,6.14285838440082e-01,1.33284603241615e-02
